gsm_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pca_feature_set
GSM1045257	38.556873766591	-21.0700773594673	32.9546225796541	35.7464199892747	-7.21111745617338	23.4989367709059	-12.5702282411021	3.76227448400284	5.56270009725901	-32.9547868682494	top5000_MAD
GSM1045258	-2.63472932476892	-14.3909526915881	-24.2690896084004	-11.4833767003786	-14.6987450216163	-18.8672170456492	-3.05121939409468	13.2956633166418	3.61092153493551	-1.04824516699349	top5000_MAD
GSM1045259	24.19458079632	12.8759578935029	16.5019224682418	6.05806408974428	14.3272489805901	-3.3455212644038	-15.6797485358947	-1.23404993298775	1.88392355446417	8.2190848731877	top5000_MAD
GSM1045260	20.100442859404	-29.4226318506114	15.3011695749023	31.8926181052364	-10.6784997693842	1.39161906940244	-23.9106082711176	0.207557514065151	-0.845937090493772	5.33483607048125	top5000_MAD
GSM1045261	9.59718698086877	8.12697663531202	-42.6166733564952	19.587650615488	31.862624590214	34.8822378966095	8.06764634907109	-1.32574606083235	8.75453736734992	-17.5318695345242	top5000_MAD
GSM1045262	18.9963696856765	-40.7992487414568	11.909373392913	33.9899221484423	-7.13488436796257	11.3018026806333	-23.4346150688212	-11.0275995495751	-16.4571957817637	26.9613239473033	top5000_MAD
GSM1045263	33.2995722748645	-5.56083091724668	-1.11041079655391	-5.60504732586799	3.37359964311949	-19.376516052936	13.2348974683812	9.98527416942648	-12.0892343205307	-3.5601762721704	top5000_MAD
GSM1045264	20.956287206254	33.8717994559457	-55.6470987192908	20.6864341687379	12.536038936991	-9.6995528191119	-5.94492930565413	-13.0499508438794	0.052441472875936	7.04281042973249	top5000_MAD
GSM1045265	-2.14258135947905	-36.7172854890187	13.9953064867469	3.23042698905392	6.19213173322404	-12.5316367359188	-8.09191594122453	13.2803365068087	-12.328278281698	3.08107430183884	top5000_MAD
GSM1045266	-8.63189969435475	47.3584350103897	-36.0922722342733	-29.330473508116	-65.2751624943538	42.0121513055221	-31.4811053468505	12.8153473644664	-5.53339996062567	-12.8810838508739	top5000_MAD
GSM1045267	1.62707534644952	-21.9172066040776	35.4378563725592	-26.0454945022213	11.5174624342656	6.74866320446166	-14.9325833024173	-5.2483325655991	-13.1862821722087	6.1292192981637	top5000_MAD
GSM1045268	5.63350850476044	-38.5612795693041	-20.0628210739401	0.62720722352014	-20.6498812072569	-0.459830458623844	13.7810029694143	-12.9945636965745	14.7333634249745	-12.1274998420144	top5000_MAD
GSM1045269	-8.03950460053421	12.0320122738363	-34.703462387788	-31.5350578821142	-15.8471876509545	-19.2119391724957	-8.78207826569266	-3.67805206761889	-10.0259170721384	-0.770094572069619	top5000_MAD
GSM1045270	10.2594844581933	5.61276928763839	-71.9991827396243	31.985826459864	24.9894792055135	0.642066500743438	-6.58926448253967	-3.02900821102654	-4.76441516851335	7.01017079291535	top5000_MAD
GSM1045271	17.6071778120006	-28.1707835909196	-34.6615074543428	-17.8294243312259	-16.2721498374268	-11.0044838997055	9.20588247144171	9.4612501244769	-8.91527062849446	-3.67953083066166	top5000_MAD
GSM1045272	18.8323440337316	-53.9526522938506	-2.35465577089725	19.5573187139246	-9.50330468690122	-2.01866868193076	-10.2821468573399	-16.7188360096037	-8.46021628452721	15.1539264016991	top5000_MAD
GSM1045273	19.8057695223325	-37.5217513368936	-2.42102538211316	27.7709639965187	-17.1963966990567	15.099608448544	19.2768030454593	5.32907591511364	7.45811175175997	5.59163772519086	top5000_MAD
GSM1045274	48.3404514573493	20.7577296437424	5.92947350502294	-6.57090757442772	2.52885511155989	25.4581685075831	27.9419844778415	1.06943831122109	-40.4254173910227	-26.556562227341	top5000_MAD
GSM1045275	18.7270771718779	4.04438750231241	-43.878202839358	-9.82432399821312	17.8663714726008	11.7025806098209	3.54713678726531	-5.70244238590623	-9.22381238968195	4.43148756037321	top5000_MAD
GSM1045276	23.6620898429935	5.26603968822717	18.538500182722	13.574885067527	-6.78096169842074	-5.72505964506471	19.7678645369855	-2.51778464125782	23.7996502018606	-16.5715229557886	top5000_MAD
GSM1045277	22.3585458570946	-22.5485721931449	-21.7883054578319	0.471039732894806	-4.89333098008462	-2.30951092519031	19.742185726041	-0.151590201013622	-2.10638457006234	-6.98015196415919	top5000_MAD
