term_id	p_value	bh_fdr	log2err	ES	NES	intersected_set_size	leading_edge_ids	status	collection	term_name	original_set_size	direction	rank_statistic	rank_gene_count	rank_tie_member_fraction	score_exponent	source_snapshot	leading_edge_symbols
R-HSA-9013148	0.0815047021943574	0.218893767975808	0.282013350011725	0.27735698173396	1.20120595841631	150	10451;3728;5296;7410;29127;23513;10160;10298;50619;9743;80728;81839;221178;57580;7112;57522;89846;51133;7074;23263;54874;92799;397;128272;27237;25894;51291;7984;25791;10652;9639;1894;4296;7204;147179;91010;10458;55240;9578;84364;201176;392;5058;56924;23380;7037;9826;116984;28964;8976;23348	completed	Reactome_preranked_GSEA_fallback	CDC42 GTPase cycle	156	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	VAV3;JUP;PIK3R2;VAV2;RACGAP1;SCRIB;FARP1;PAK4;DEF6;ARHGAP32;ARHGAP39;VANGL1;SPATA13;PREX1;TMPO;SRGAP1;FGD3;KCTD3;TIAM1;MCF2L;FNBP1L;SHKBP1;ARHGDIB;ARHGEF19;ARHGEF16;PLEKHG4;GMIP;ARHGEF5;NGEF;YKT6;ARHGEF10;ECT2;MAP3K11;TRIO;WIPF2;FMNL3;BAIAP2;STEAP3;CDC42BPB;ARFGAP2;ARHGAP27;ARHGAP1;PAK1;PAK6;SRGAP2;TFRC;ARHGEF11;ARAP2;GIT1;WASL;DOCK9
R-HSA-983170	0.0819277108433735	0.219598393574297	0.245041785430996	0.447939110290778	1.38058275289556	25	6892;9871;2923;9632;3309;6890;3134;10802;811;567;30849;22872;6891	completed	Reactome_preranked_GSEA_fallback	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	29	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TAPBP;SEC24D;PDIA3;SEC24C;HSPA5;TAP1;HLA-F;SEC24A;CALR;B2M;PIK3R4;SEC31A;TAP2
R-HSA-9687139	0.0827250608272506	0.221301679355874	0.245041785430996	0.401434683476186	1.35213035548469	36	51433;9134;11065;1871;29882;595;1017;64682;1869	completed	Reactome_preranked_GSEA_fallback	Aberrant regulation of mitotic cell cycle due to RB1 defects	36	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ANAPC5;CCNE2;UBE2C;E2F3;ANAPC2;CCND1;CDK2;ANAPC1;E2F1
R-HSA-9033658	0.0829015544041451	0.22134067357513	0.204294756516886	-0.515436776247857	-1.40892538608268	19	30815;28;6007;10402;2526;2528;124872;2527;6487;8708;2529;8707	completed	Reactome_preranked_GSEA_fallback	Blood group systems biosynthesis	20	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ST6GALNAC6;ABO;RHD;ST3GAL6;FUT4;FUT6;B4GALNT2;FUT5;ST3GAL3;B3GALT1;FUT7;B3GALT2
R-HSA-167044	0.0837320574162679	0.222587257193211	0.241339976815091	0.477094451920514	1.37419932036334	20	5603;9261;3845;2885;6464;4893;25759;3265;6714;7867	completed	Reactome_preranked_GSEA_fallback	Signalling to RAS	20	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MAPK13;MAPKAPK2;KRAS;GRB2;SHC1;NRAS;SHC2;HRAS;SRC;MAPKAPK3
R-HSA-9662851	0.0840197693574959	0.222587257193211	0.197822021315103	-0.359726818900932	-1.31361513490591	72	801;54331;2770;2791;5577;2534;3569;111;5568;112;3586;55970;196883	completed	Reactome_preranked_GSEA_fallback	Anti-inflammatory response favouring Leishmania parasite infection	81	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CALM1;GNG2;GNAI1;GNG11;PRKAR2B;FYN;IL6;ADCY5;PRKACG;ADCY6;IL10;GNG12;ADCY4
R-HSA-9664433	0.0840197693574959	0.222587257193211	0.197822021315103	-0.359726818900932	-1.31361513490591	72	801;54331;2770;2791;5577;2534;3569;111;5568;112;3586;55970;196883	completed	Reactome_preranked_GSEA_fallback	Leishmania parasite growth and survival	81	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CALM1;GNG2;GNAI1;GNG11;PRKAR2B;FYN;IL6;ADCY5;PRKACG;ADCY6;IL10;GNG12;ADCY4
R-HSA-1483255	0.083989501312336	0.222587257193211	0.252961123069611	0.321111144281514	1.26828888010982	83	5296;79837;375;8871;8503;126282;377;8821;284161;10908;8776;22874;9110;3636;27124;55300;84725;79153;8394;5297;51552;23396	completed	Reactome_preranked_GSEA_fallback	PI Metabolism	84	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PIK3R2;PIP4K2C;ARF1;SYNJ2;PIK3R3;TNFAIP8L1;ARF3;INPP4B;GDPD1;PNPLA6;MTMR1;PLEKHA6;MTMR4;INPPL1;INPP5J;PI4K2B;PLEKHA8;GDPD3;PIP5K1A;PI4KA;RAB14;PIP5K1C
R-HSA-2029482	0.0845771144278607	0.223198678422559	0.245041785430996	0.34685702809434	1.27865599833037	56	10451;7410;1072;4627;10152;3326;26999;4651;5747;63916;147179;2885;10458;4771;5058	completed	Reactome_preranked_GSEA_fallback	Regulation of actin dynamics for phagocytic cup formation	61	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	VAV3;VAV2;CFL1;MYH9;ABI2;HSP90AB1;CYFIP2;MYO10;PTK2;ELMO2;WIPF2;GRB2;BAIAP2;NF2;PAK1
R-HSA-9007101	0.0845070422535211	0.223198678422559	0.261663521711573	0.290059685839748	1.21466811349495	118	22931;84958;5874;7109;117177;1122;163486;26088;6764;2664;79090;6399;382;201627;5870;8567;26000;9827;89781;55357;4218;5869;23163;8408;201475;26130;23682;22879;83696;51552;54453;221960;57465;207;7249;3257;51256	completed	Reactome_preranked_GSEA_fallback	Rab regulation of trafficking	123	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RAB18;SYTL1;RAB27B;TRAPPC10;RAB3IP;CHML;DENND1B;GGA1;DENND2B;GDI1;TRAPPC6A;TRAPPC2;ARF6;DENND6A;RAB6A;MADD;TBC1D10B;RGP1;HPS4;TBC1D2;RAB8A;RAB5B;GGA3;ULK1;RAB12;GAPVD1;RAB38;MON1B;TRAPPC9;RAB14;RIN2;CCZ1B;TBC1D24;AKT1;TSC2;HPS1;TBC1D7
R-HSA-2980736	0.0849358974358975	0.223713625809002	0.193813302725311	-0.348057233333962	-1.28733638672901	79	4311;3952;338557;1215;9314;2028;3479;1803;590;1511;43;2864;1395;1045;2626;6934;3800;3623;25924;2641;3625;3670;5443;10640;55763;183	completed	Reactome_preranked_GSEA_fallback	Peptide hormone metabolism	88	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	MME;LEP;FFAR4;CMA1;KLF4;ENPEP;IGF1;DPP4;BCHE;CTSG;ACHE;FFAR1;CRHR2;CDX2;GATA4;TCF7L2;KIF5C;INHA;MYRIP;GCG;INHBB;ISL1;POMC;EXOC5;EXOC1;AGT
R-HSA-2514856	0.0887372013651877	0.233276450511945	0.195789002148949	-0.437840717081265	-1.35048813386971	33	801;2339;2978;6011;5957;1259;9397;131890;2868;5148;10988	completed	Reactome_preranked_GSEA_fallback	The phototransduction cascade	36	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CALM1;FNTA;GUCA1A;GRK1;RCVRN;CNGA1;NMT2;GRK7;GRK4;PDE6G;METAP2
R-HSA-9703648	0.0914076782449726	0.238008183163576	0.199915231309662	-0.536978554246775	-1.39386973870736	16	6776;5290;9846;6777;5781;5292;6654	completed	Reactome_preranked_GSEA_fallback	Signaling by FLT3 ITD and TKD mutants	16	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	STAT5A;PIK3CA;GAB2;STAT5B;PTPN11;PIM1;SOS1
R-HSA-9037629	0.0914076782449726	0.238008183163576	0.199915231309662	-0.536550923861647	-1.39275971103779	16	30815;10402;2526;2528;124872;2527;6487;8708;2529;8707	completed	Reactome_preranked_GSEA_fallback	Lewis blood group biosynthesis	16	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ST6GALNAC6;ST3GAL6;FUT4;FUT6;B4GALNT2;FUT5;ST3GAL3;B3GALT1;FUT7;B3GALT2
R-HSA-8963898	0.0914076782449726	0.238008183163576	0.199915231309662	-0.53501195239279	-1.38876490390404	16	338;19;5568;5566;337	completed	Reactome_preranked_GSEA_fallback	Plasma lipoprotein assembly	19	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	APOB;ABCA1;PRKACG;PRKACA;APOA4
R-HSA-399956	0.0914076782449726	0.238008183163576	0.199915231309662	-0.533891919019273	-1.38585756130471	16	91584;10371;2534;8829;1808	completed	Reactome_preranked_GSEA_fallback	CRMPs in Sema3A signaling	16	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PLXNA4;SEMA3A;FYN;NRP1;DPYSL2
R-HSA-5654716	0.0912162162162162	0.238008183163576	0.191892240384838	-0.463389707259226	-1.37318029562541	27	152831;2247;5290;5781;2246;6654;8817;8074	completed	Reactome_preranked_GSEA_fallback	Downstream signaling of activated FGFR4	27	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KLB;FGF2;PIK3CA;PTPN11;FGF1;SOS1;FGF18;FGF23
R-HSA-74158	0.0926829268292683	0.24041282917573	0.231126709673834	0.379890651352369	1.32426913180453	41	2975;9329;5437;9533;2971;5451;6621;55718;2976;11128;27297;6908;171568	completed	Reactome_preranked_GSEA_fallback	RNA Polymerase III Transcription	41	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GTF3C1;GTF3C4;POLR2H;POLR1C;GTF3A;POU2F1;SNAPC4;POLR3E;GTF3C2;POLR3A;CRCP;TBP;POLR3H
R-HSA-749476	0.0926829268292683	0.24041282917573	0.231126709673834	0.379890651352369	1.32426913180453	41	2975;9329;5437;9533;2971;5451;6621;55718;2976;11128;27297;6908;171568	completed	Reactome_preranked_GSEA_fallback	RNA Polymerase III Abortive And Retractive Initiation	41	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GTF3C1;GTF3C4;POLR2H;POLR1C;GTF3A;POU2F1;SNAPC4;POLR3E;GTF3C2;POLR3A;CRCP;TBP;POLR3H
R-HSA-6783783	0.0929054054054054	0.240533502252252	0.190023305279108	-0.410117470713504	-1.33275399339092	41	5743;2357;3569;6347;3716;3586;1437;3588;1435;3587;7850;7133;6351;3554;942	completed	Reactome_preranked_GSEA_fallback	Interleukin-10 signaling	45	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PTGS2;FPR1;IL6;CCL2;JAK1;IL10;CSF2;IL10RB;CSF1;IL10RA;IL1R2;TNFRSF1B;CCL4;IL1R1;CD86
R-HSA-418990	0.0940438871473354	0.243020782099069	0.261663521711573	0.254225886873504	1.16130530925789	212	7020;5928;2146;5315;3728;5819;7764;9743;7750;3609;81607;4343;3014;8349;1001;1488;23193;4301;8357;60436;85236;3065;8334;90701;1009;7841;10009;6185;1650;5046;4193;54971;8289;5589;6184;8365;57690;3703;23512;5931;60559;8726;1000;8728;8337;8347;10585;23396;79872;1499;288;3020;59;387893	completed	Reactome_preranked_GSEA_fallback	Adherens junctions interactions	240	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TFAP2A;RBBP4;EZH2;PKM;JUP;NECTIN2;ZNF217;ARHGAP32;ZMYM2;ILF3;NECTIN4;MOV10;H2AX;H2BC21;CDH3;CTBP2;GANAB;AFDN;H3C10;TGIF2;H2BC12;HDAC1;H2AC6;SEC11C;CDH11;MOGS;ZBTB33;RPN2;DDOST;PCSK6;MDM2;BANP;ARID1A;PRKCSH;RPN1;H4C8;TNRC6C;STT3A;SUZ12;RBBP7;SPCS3;EED;CDH2;ADAM19;H2AC18;H2BC4;POMT1;PIP5K1C;CBLL1;CTNNB1;ANK3;H3-3A;ACTA2;KMT5A
R-HSA-9925561	0.0942760942760943	0.243161171463058	0.188204146308491	-0.459490293998152	-1.37414479474303	28	6035;1358;1357;342898;11330;1506;5267;2626;343;64714	completed	Reactome_preranked_GSEA_fallback	Developmental Lineage of Pancreatic Acinar Cells	32	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RNASE1;CPA2;CPA1;SYCN;CTRC;CTRL;SERPINA4;GATA4;AQP8;PDIA2
R-HSA-5655253	0.0952380952380952	0.245179804501838	0.188204146308491	-0.409283018123453	-1.33769273760767	42	2247;5290;5441;2246;2252;5434;2250;6654;2963;8817;8074	completed	Reactome_preranked_GSEA_fallback	Signaling by FGFR2 in disease	43	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;PIK3CA;POLR2L;FGF1;FGF7;POLR2E;FGF5;SOS1;GTF2F2;FGF18;FGF23
R-HSA-8980692	0.0966767371601208	0.248415600935874	0.252961123069611	0.277078642356365	1.1908527976123	141	10451;3728;5296;7410;85415;29127;10160;9181;50619;9743;537;80728;23197;81839;57580;7112;57522;7074;23779;23256;23263;25963;114822;397;128272;65992;25894;51291;7984;25791;10652;9639;23370;55160;1894;7204;55219;91010;84986;50650;5825;392;11113;7037;9826;116984	completed	Reactome_preranked_GSEA_fallback	RHOA GTPase cycle	144	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	VAV3;JUP;PIK3R2;VAV2;RHPN2;RACGAP1;FARP1;ARHGEF2;DEF6;ARHGAP32;ATP6AP1;ARHGAP39;FAF2;VANGL1;PREX1;TMPO;SRGAP1;TIAM1;ARHGAP8;SCFD1;MCF2L;TMEM87A;RHPN1;ARHGDIB;ARHGEF19;DDRGK1;PLEKHG4;GMIP;ARHGEF5;NGEF;YKT6;ARHGEF10;ARHGEF18;ARHGEF10L;ECT2;TRIO;MACO1;FMNL3;ARHGAP19;ARHGEF3;ABCD3;ARHGAP1;CIT;TFRC;ARHGEF11;ARAP2
R-HSA-449147	0.0970744680851064	0.248969602011896	0.163180127180689	-0.261220493478956	-1.16884533650882	434	85480;2247;5519;6285;1901;3725;2308;4128;5602;6776;2162;7431;4692;5290;948;301;9846;3590;6648;5775;5743;1052;6777;2534;6935;90865;57161;5781;821;2357;2353;3569;7291;5292;8660;5700;6347;9021;28512;3568;1398;604;3977;79671;1438;1511;3656;3603;3716;3586;7311;1437;6654;4170;1848;11213;1845;1436;7316;3588;1435;5908;5604;3570;3313;59067;6888;9173;8354;149233;3596;132014;3587;3601;5566;6233;5608;53833;4208;27178;6197;8968;3578;9861;7850;4609;5897;1489;5714;3726;3581;5295;3717;1386;841;5443;5778;5684;5516;7133;84639;3082;84868;4507;246778;4205;6351;6845;5784;6775;5695;998;4843;6655	completed	Reactome_preranked_GSEA_fallback	Signaling by Interleukins	455	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TSLP;FGF2;PPP2R1B;S100B;S1PR1;JUN;FOXO1;MAOA;MAPK10;STAT5A;F13A1;VIM;NDN;PIK3CA;CD36;ANXA1;GAB2;IL11RA;SOD2;PTPN4;PTGS2;CEBPD;STAT5B;FYN;ZEB1;IL33;PELI2;PTPN11;CANX;FPR1;FOS;IL6;TWIST1;PIM1;IRS2;PSMC1;CCL2;SOCS3;NKIRAS1;IL5RA;CRK;BCL6;LIFR;NLRX1;CSF2RA;CTSG;IRAK2;IL16;JAK1;IL10;UBA52;CSF2;SOS1;MCL1;DUSP6;IRAK3;DUSP3;CSF1R;UBC;IL10RB;CSF1;RAP1B;MAP2K1;IL6R;HSPA9;IL21;TALDO1;IL1RL1;H3C11;IL23R;IL13;IL17RE;IL10RA;IL15RA;PRKACA;RPS27A;MAP2K6;IL20RB;MEF2C;IL37;RPS6KA3;H3C7;IL9;PSMD6;IL1R2;MYC;RAG2;CTF1;PSMD8;JUNB;IL9R;PIK3R1;JAK2;ATF2;CASP8;POMC;PTPN7;PSMA3;PPP2CB;TNFRSF1B;IL1F10;HGF;HAVCR2;MTAP;IL27;MEF2A;CCL4;VAMP7;PTPN14;STAT4;PSMB7;CDC42;NOS2;SOS2
R-HSA-1474244	0.0975274725274725	0.249663024241676	0.165656695205483	-0.272023884177496	-1.18898282593477	312	6445;650;4921;2247;3679;1215;26577;131873;8076;3910;10516;2200;170692;11096;8082;3682;10491;4239;6443;8200;3908;7402;6640;7057;2199;6641;2331;831;6645;6383;56999;85007;1291;5802;3384;2202;9510;1511;8174;3672;1634;50509;9508;137868;6678;84695;84171;7450;30008;58494;5352;3817;2192;4811;8910;977;3915;1834;1088;4317;1282;84570;7177;3818;6444;84034;3680;5175;4146;3693;655;1520;1514;7143;3381;2243;3912;7276;3339;1292;22795;4327;54221;8425;3691;7087;63923;8516;1297;4054;176;256076;4017;3690;667	completed	Reactome_preranked_GSEA_fallback	Extracellular matrix organization	318	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SGCG;BMP2;DDR2;FGF2;ITGA7;CMA1;PCOLCE2;COL6A6;MFAP5;LAMA4;FBLN5;FBN1;ADAMTS18;ADAMTS5;SSPN;ITGAE;CRTAP;MFAP4;SGCB;GDF5;LAMA2;UTRN;SNTA1;THBS1;FBLN2;SNTB1;FMOD;CAST;SNTB2;SDC2;ADAMTS9;PHYKPL;COL6A1;PTPRS;ICAM2;EFEMP1;ADAMTS1;CTSG;MADCAM1;ITGA1;DCN;COL5A3;ADAMTS3;SGCZ;SPARC;LOXL3;LOXL4;VWF;EFEMP2;JAM2;PLOD2;KLK2;FBLN1;NID1;SGCE;CD151;LAMC1;DSPP;CEACAM8;MMP8;COL4A1;COL25A1;TPSAB1;KLKB1;SGCD;EMILIN2;ITGA9;PECAM1;MATN1;ITGB5;BMP7;CTSS;CTSL;TNR;IBSP;FGA;LAMB1;TTR;HSPG2;COL6A2;NID2;MMP19;SNTG2;LTBP4;ITGB4;ICAM5;TNN;ITGA8;COL9A1;LTBP3;ACAN;COL6A5;LOXL2;ITGB3;DST
R-HSA-8851708	0.0982456140350877	0.25103131660928	0.188204146308491	-0.511378600485511	-1.37388351181002	18	2247;5441;2246;5434;2963	completed	Reactome_preranked_GSEA_fallback	Signaling by FGFR2 IIIa TM	19	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	FGF2;POLR2L;FGF1;POLR2E;GTF2F2
R-HSA-8878171	0.100946372239748	0.257450915768162	0.252961123069611	0.25995458453026	1.17363354057822	195	8535;2625;23067;4602;6599;8861;26053;860;8085;4343;86;9757;55193;3014;8349;196528;8357;85236;84733;3065;8334;2624;25942;2099;1387;11091;5929;6603;23309;58508;595;8289;8365;57690;648	completed	Reactome_preranked_GSEA_fallback	Transcriptional regulation by RUNX1	221	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CBX4;GATA3;SETD1B;MYB;SMARCC1;LDB1;AUTS2;RUNX2;KMT2D;MOV10;ACTL6A;KMT2B;PBRM1;H2AX;H2BC21;ARID2;H3C10;H2BC12;CBX2;HDAC1;H2AC6;GATA2;SIN3A;ESR1;CREBBP;WDR5;RBBP5;SMARCD2;SIN3B;KMT2C;CCND1;ARID1A;H4C8;TNRC6C;BMI1
R-HSA-9013408	0.10126582278481	0.257784692265988	0.224966093540314	0.326788441057933	1.26124538234424	72	10451;7410;10298;9743;80728;81839;57580;7112;80005;23263;397;27237;7984;23592;10652;63916;4296;7204	completed	Reactome_preranked_GSEA_fallback	RHOG GTPase cycle	73	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	VAV3;VAV2;PAK4;ARHGAP32;ARHGAP39;VANGL1;PREX1;TMPO;DOCK5;MCF2L;ARHGDIB;ARHGEF16;ARHGEF5;LEMD3;YKT6;ELMO2;MAP3K11;TRIO
R-HSA-451927	0.101497504159734	0.25789421595977	0.179782316298324	-0.399377865253213	-1.32146786900472	44	6776;5290;9846;6777;3568;1438;3716;1437;6654;59067;3601;3578;3581;5295;3717;84868;6775;6655;3559	completed	Reactome_preranked_GSEA_fallback	Interleukin-2 family signaling	44	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	STAT5A;PIK3CA;GAB2;STAT5B;IL5RA;CSF2RA;JAK1;CSF2;SOS1;IL21;IL15RA;IL9;IL9R;PIK3R1;JAK2;HAVCR2;STAT4;SOS2;IL2RA
R-HSA-1834949	0.101990049751244	0.25866493137282	0.222056046145248	0.330147430166227	1.25493348193143	64	5437;9533;3665;3551;3661;1660;55718;5591;1387;11128;27297;51428;29110;340061;2033;171568;8737;7520;4615;4361;1499;11035;5970	completed	Reactome_preranked_GSEA_fallback	Cytosolic sensors of pathogen-associated DNA	64	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	POLR2H;POLR1C;IRF7;IKBKB;IRF3;DHX9;POLR3E;PRKDC;CREBBP;POLR3A;CRCP;DDX41;TBK1;STING1;EP300;POLR3H;RIPK1;XRCC5;MYD88;MRE11;CTNNB1;RIPK3;RELA
R-HSA-429947	0.103614457831325	0.262298081213744	0.216542836735348	0.43003301693049	1.32539479744129	25	55571;9125;9775;4849;5073;57472;9924;1973;1981;255967;85456;246175;4850	completed	Reactome_preranked_GSEA_fallback	Deadenylation of mRNA	25	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CNOT11;CNOT9;EIF4A3;CNOT3;PARN;CNOT6;PAN2;EIF4A1;EIF4G1;PAN3;TNKS1BP1;CNOT6L;CNOT4
R-HSA-1296072	0.10472972972973	0.264631313383624	0.178219874951973	-0.40541098284039	-1.31745937427405	41	3745;3751;9132;9196;7881;23416;27133;56479;9312;81033;90134;3750;3736	completed	Reactome_preranked_GSEA_fallback	Voltage gated Potassium channels	43	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KCNB1;KCND2;KCNQ4;KCNAB3;KCNAB1;KCNH3;KCNH5;KCNQ5;KCNB2;KCNH6;KCNH7;KCND1;KCNA1
R-HSA-70263	0.104991394148021	0.264803018081816	0.179782316298324	-0.479212378639955	-1.36009727751333	23	5105;230;5091	completed	Reactome_preranked_GSEA_fallback	Gluconeogenesis	26	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PCK1;ALDOC;PC
R-HSA-171306	0.105515587529976	0.265635005807509	0.213927855492356	0.396977971020202	1.32404799326486	34	3014;8349;25913;85236;8334;8365;8337;65057;8347;7013	completed	Reactome_preranked_GSEA_fallback	Packaging Of Telomere Ends	51	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	H2AX;H2BC21;POT1;H2BC12;H2AC6;H4C8;H2AC18;ACD;H2BC4;TERF1
R-HSA-8964616	0.106007067137809	0.266381729370193	0.181383128498408	-0.519677172016507	-1.37856873187608	17	54331;2791;9459;55970	completed	Reactome_preranked_GSEA_fallback	G beta:gamma signalling through CDC42	20	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GNG2;GNG11;ARHGEF6;GNG12
R-HSA-76002	0.106990014265335	0.26835843945085	0.160801401070022	-0.279583772183663	-1.18744797034757	246	7094;801;54331;5321;7423;2770;10490;64805;57406;2162;2157;2791;5919;5290;11343;3479;54518;4352;948;150;2534;5781;1675;55664;5906;7057;9749;308;22915;1398;350;7222;7424;408;5627;6654;813;213;55970;6678;139322;5267;5908;5552;7450;9002;7114	completed	Reactome_preranked_GSEA_fallback	Platelet activation, signaling and aggregation	262	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TLN1;CALM1;GNG2;PLA2G4A;VEGFB;GNAI1;VTI1B;P2RY12;ABHD6;F13A1;F8;GNG11;RARRES2;PIK3CA;MGLL;IGF1;APBB1IP;MPL;CD36;ADRA2A;FYN;PTPN11;CFD;CDC37L1;RAP1A;THBS1;PHACTR2;ANXA5;MMRN1;CRK;APOH;TRPC3;VEGFC;ARRB1;PROS1;SOS1;CALU;ALB;GNG12;SPARC;APOOL;SERPINA4;RAP1B;SRGN;VWF;F2RL3;TMSB4X
R-HSA-9759476	0.108784437263689	0.272359570951398	0.287805130535564	0.267957149290341	1.20938951428657	189	7020;5928;2146;5315;3728;7764;9743;7750;3609;4343;3014;8349;1488;23193;8357;60436;85236;3065;8334;90701;1009;7841;10009;6185;1650;5046;4193;54971;8289;5589;6184;8365;57690;3703;23512;5931;60559;8726;8728;8337;8347;10585;23396;79872;1499;288;3020;59;387893	completed	Reactome_preranked_GSEA_fallback	Regulation of Homotypic Cell-Cell Adhesion	217	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TFAP2A;RBBP4;EZH2;PKM;JUP;ZNF217;ARHGAP32;ZMYM2;ILF3;MOV10;H2AX;H2BC21;CTBP2;GANAB;H3C10;TGIF2;H2BC12;HDAC1;H2AC6;SEC11C;CDH11;MOGS;ZBTB33;RPN2;DDOST;PCSK6;MDM2;BANP;ARID1A;PRKCSH;RPN1;H4C8;TNRC6C;STT3A;SUZ12;RBBP7;SPCS3;EED;ADAM19;H2AC18;H2BC4;POMT1;PIP5K1C;CBLL1;CTNNB1;ANK3;H3-3A;ACTA2;KMT5A
R-HSA-9674555	0.109983079526227	0.274355601664876	0.173747838999571	-0.438824745281384	-1.32878411939854	30	6776;9846;6777;5781;9021;3716;7311;7316	completed	Reactome_preranked_GSEA_fallback	Signaling by CSF3 (G-CSF)	30	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	STAT5A;GAB2;STAT5B;PTPN11;SOCS3;JAK1;UBA52;UBC
R-HSA-1296071	0.10989010989011	0.274355601664876	0.166933848713193	-0.328089476074188	-1.24880272482911	97	3745;54331;2791;3764;3751;50801;3766;3758;55970;9132;9196;7881;83795;23416;27133;3770;56479;9312;10060;81033;90134;3750;3782;54207;3767;3736	completed	Reactome_preranked_GSEA_fallback	Potassium Channels	103	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	KCNB1;GNG2;GNG11;KCNJ8;KCND2;KCNK4;KCNJ10;KCNJ1;GNG12;KCNQ4;KCNAB3;KCNAB1;KCNK16;KCNH3;KCNH5;KCNJ14;KCNQ5;KCNB2;ABCC9;KCNH6;KCNH7;KCND1;KCNN3;KCNK10;KCNJ11;KCNA1
R-HSA-418217	0.111517367458867	0.275170110679189	0.179782316298324	-0.525443097564435	-1.3639264125456	16	54331;2791;55970	completed	Reactome_preranked_GSEA_fallback	G beta:gamma signalling through PLC beta	20	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	GNG2;GNG11;GNG12
