probe_id	entrez_count	mapped_entrez_ids	probe_variance	pooled_median_expression	is_constant	is_affx_control	suffix_class	mapping_status	primary_eligible	many_probes_per_gene
232927_at	0	NA	0.324584893305271	2.439625013	FALSE	FALSE	at	unmapped	FALSE	FALSE
232928_at	0	NA	1.27226030234757	3.926061964	FALSE	FALSE	at	unmapped	FALSE	FALSE
232929_at	1	26137	1.03720732675128	4.738430965	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232930_at	1	1793	0.384302048561089	2.984919415	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232931_at	1	23020	0.618182737593397	4.850513703	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232932_at	0	NA	0.404347809837684	2.961572206	FALSE	FALSE	at	unmapped	FALSE	FALSE
232933_at	2	200312;85371	0.0195859644706115	2.385616586	FALSE	FALSE	at	one_to_many	FALSE	FALSE
232934_at	0	NA	0.00150732951523035	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232935_at	0	NA	1.01963669190543	4.067558042	FALSE	FALSE	at	unmapped	FALSE	FALSE
232936_at	1	3743	0.000344589275196965	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232937_at	0	NA	0.244507752512211	4.187328448	FALSE	FALSE	at	unmapped	FALSE	FALSE
232938_at	1	57713	0	2.312811642	TRUE	FALSE	at	constant	FALSE	FALSE
232939_at	0	NA	0.474335316350492	3.084622316	FALSE	FALSE	at	unmapped	FALSE	FALSE
232940_s_at	1	58508	0.82266062675066	6.792637453	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232941_at	1	164656	0.0629030227053933	2.53849527	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232942_at	1	84795	0.0459667661164901	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232943_at	0	NA	0.0126783482811127	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232944_at	0	NA	1.48053583787812	2.620054338	FALSE	FALSE	at	unmapped	FALSE	FALSE
232945_at	1	150962	0.5356963442767	4.679462686	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232946_s_at	1	55191	0.77684267971925	6.984067512	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232947_at	0	NA	0.396453724507513	2.317206012	FALSE	FALSE	at	unmapped	FALSE	FALSE
232948_at	0	NA	0.371846785319448	2.96153726	FALSE	FALSE	at	unmapped	FALSE	FALSE
232949_at	0	NA	0.0963343622093859	2.943266824	FALSE	FALSE	at	unmapped	FALSE	FALSE
232950_s_at	1	57605	0.121281873971605	2.582734241	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232951_at	0	NA	0.5515488235305	2.644589595	FALSE	FALSE	at	unmapped	FALSE	FALSE
232952_at	0	NA	0.891997324807315	4.355553286	FALSE	FALSE	at	unmapped	FALSE	FALSE
232953_at	5	105371423;105376332;55251;728323;731275	0.252539219553392	2.46645157	FALSE	FALSE	at	one_to_many	FALSE	FALSE
232954_at	0	NA	0.042095427341146	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232955_at	0	NA	7.65319887269617e-05	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232956_at	0	NA	0.0136109978308992	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232957_x_at	0	NA	0.306990702144844	2.912192685	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
232958_at	0	NA	0.0515211027215951	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232959_at	0	NA	0.053999089876979	2.541834966	FALSE	FALSE	at	unmapped	FALSE	FALSE
232960_at	1	54830	0.00757501544345694	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232961_at	1	26010	0.030243272435985	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232962_x_at	0	NA	0.189158767406798	2.413830135	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
232963_at	0	NA	0.169444263908312	2.320921207	FALSE	FALSE	at	unmapped	FALSE	FALSE
232964_at	1	285955	0.600795911173485	4.811881963	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232965_at	1	400684	0.349721983912046	2.337481626	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232966_at	1	64900	0.0813223692374777	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232967_at	0	NA	0.00793280197963181	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
232968_at	1	92565	2.45993901474832	6.069678481	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232969_at	1	22900	0.0249232210225468	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232970_at	0	NA	0.0939959159156923	2.83009383	FALSE	FALSE	at	unmapped	FALSE	FALSE
232971_at	1	64783	0.0383998773513519	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232972_at	1	92340	0.221603395633721	3.808622217	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232973_at	1	1793	0.000889919762272621	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232974_at	0	NA	0.527120717821392	4.476645805	FALSE	FALSE	at	unmapped	FALSE	FALSE
232975_at	1	414777	0.959538656395318	6.58367111	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232976_at	1	100033431	0.114170831407263	2.324626667	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
232977_x_at	1	79784	0.100889737224634	2.505788021	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
232978_at	0	NA	1.23230950938655	4.092124713	FALSE	FALSE	at	unmapped	FALSE	FALSE
232979_at	1	3213	1.68775058447649	3.058653209	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232980_at	1	55788	0.185663265909742	2.645458017	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232981_s_at	1	11276	0.1904036766457	2.318627238	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232982_at	1	11276	0.00163989037475325	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232983_s_at	1	26297	0.83044775536849	5.040327191	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232984_at	1	54768	0.00607724149507781	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232985_s_at	1	55211	0.0463540206566219	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232986_at	1	353355	0.0156576045056885	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232987_at	3	100506084;100996709;51326	0.00831190410114545	2.312811642	FALSE	FALSE	at	one_to_many	FALSE	FALSE
232988_at	1	23199	0.216556055111984	2.656693845	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232989_s_at	1	64753	0.049780558904692	2.503422793	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232990_at	1	90736	0.0516643861229681	2.318605189	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232991_at	0	NA	1.03273391555932	5.125536839	FALSE	FALSE	at	unmapped	FALSE	FALSE
232992_at	1	55776	0.0109764309925061	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232993_at	1	8867	0.0620967082882085	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232994_s_at	1	64283	1.30757557184902	3.565278484	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
232995_at	0	NA	0.183436206426638	2.430893832	FALSE	FALSE	at	unmapped	FALSE	FALSE
232996_at	1	90060	0.0229946682063758	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232997_at	0	NA	1.44622284316243	4.436475885	FALSE	FALSE	at	unmapped	FALSE	FALSE
232998_at	1	201798	0.0120794310826812	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
232999_at	0	NA	0.00382191641954547	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233000_x_at	1	100132911	0.0855228584811879	2.312811642	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233001_at	1	140700	0.0205524945801086	2.777716012	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233002_at	1	57718	0.388566597506616	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233003_at	0	NA	0.166493645653554	2.562897939	FALSE	FALSE	at	unmapped	FALSE	FALSE
233004_x_at	0	NA	0.8038571957818	4.756244801	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
233005_at	1	54680	0.0774954077715334	2.314719422	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233006_at	1	5414	0.120636935333291	2.898007701	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233007_at	0	NA	0.451961375696643	3.76965394	FALSE	FALSE	at	unmapped	FALSE	FALSE
233008_at	1	440101	0.0390297547556151	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233009_at	0	NA	0.337493778107703	3.3990117	FALSE	FALSE	at	unmapped	FALSE	FALSE
233010_at	0	NA	0.195285368518405	2.484494728	FALSE	FALSE	at	unmapped	FALSE	FALSE
233011_at	1	301	4.22834649860864	3.208306583	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233012_at	0	NA	0.0181331972346001	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233013_x_at	1	220906	0.366438427011031	8.011695274	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233014_at	1	3422	0.87755805495316	4.503729524	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233015_at	1	4154	0.060706050053263	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233016_at	1	101929305	0.110573871438978	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233017_x_at	0	NA	0.505426232275946	6.15935782	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
233018_at	1	80194	0.00421862192781142	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233019_at	1	29883	1.04535330888278	3.585058827	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233020_at	1	9554	1.23064639243653	3.736844273	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233021_at	1	100505538	0.279999351747524	2.970946098	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233022_at	1	80036	0.0878140608596385	2.829896423	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233023_at	0	NA	0.0247117935044579	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233024_at	0	NA	0.164587361916012	2.327315327	FALSE	FALSE	at	unmapped	FALSE	FALSE
233025_at	1	23037	0.909699698370287	3.269493682	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233026_s_at	1	23037	0.370747706202077	2.860281773	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233027_at	0	NA	0.281339984591598	2.683030931	FALSE	FALSE	at	unmapped	FALSE	FALSE
233028_at	1	79892	0.0178078393967766	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233029_at	1	84033	0.568510565273871	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233030_at	1	80339	1.83717933375143	3.672213187	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233031_at	1	9839	0.341691653850081	2.631479993	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233032_x_at	0	NA	0.00861951478835564	2.312811642	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
233033_at	1	9839	0.0117732966246571	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233034_at	0	NA	0.1525694796944	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233035_at	0	NA	0.337943324386007	2.485480891	FALSE	FALSE	at	unmapped	FALSE	FALSE
233036_at	0	NA	1.05205660873771	3.336213386	FALSE	FALSE	at	unmapped	FALSE	FALSE
233037_at	0	NA	1.81509353097804	6.56800647	FALSE	FALSE	at	unmapped	FALSE	FALSE
233038_at	1	105373942	0.24770081583814	3.349079864	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233039_at	0	NA	0.769135186814025	4.867526268	FALSE	FALSE	at	unmapped	FALSE	FALSE
233040_at	1	54477	0.142779838822962	2.385373441	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233041_x_at	0	NA	0.76285939180124	8.778086106	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
233042_at	0	NA	0.0410267652408735	2.390915237	FALSE	FALSE	at	unmapped	FALSE	FALSE
233043_at	0	NA	0.0730620393442639	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233044_at	0	NA	1.01270254186019	2.468326266	FALSE	FALSE	at	unmapped	FALSE	FALSE
233045_at	0	NA	0.0112862415459756	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233046_at	0	NA	0.00259424365830693	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233047_at	1	90167	0.0193480825664942	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233048_at	3	105378289;105378410;54537	0.118192996485792	2.312811642	FALSE	FALSE	at	one_to_many	FALSE	FALSE
233049_x_at	1	10273	0.624410623589378	9.254146245	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233050_at	1	387104	0.028473102595776	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233051_at	1	84631	0.0757580101183237	2.688739168	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233052_at	1	1769	0.00585908361103042	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233053_at	0	NA	0.05605352774211	2.52302709	FALSE	FALSE	at	unmapped	FALSE	FALSE
233054_at	1	4848	0.0276942819157121	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233055_at	0	NA	0.15648707631198	2.672725833	FALSE	FALSE	at	unmapped	FALSE	FALSE
233056_x_at	1	22839	1.0458444500475	9.940204745	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233057_at	1	26353	0.739250492612034	2.475276729	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233058_at	1	29899	0.325987062551484	2.442696032	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233059_at	1	3760	5.71832024410211	2.373109562	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233060_at	1	57178	0.0582367213865387	2.322597385	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233061_at	1	128486	0.116185015937962	2.612659983	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233062_at	1	100508120	0.0943770382990994	2.34041213	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233063_s_at	1	100508120	0.453322431024233	3.850124182	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233064_at	1	23217	0.972211262086371	2.348671802	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233065_at	2	23463;388591	0.0867043245121402	3.855669118	FALSE	FALSE	at	one_to_many	FALSE	FALSE
233066_at	0	NA	0.0821730013611359	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233067_at	1	56981	0.0101305630332547	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233068_at	1	9419	0.244280203272441	4.630715421	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233069_at	1	55370	0.0132347578068575	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233070_at	1	10168	0.125122618263482	2.379837776	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233071_at	1	345895	0.0265339869476087	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233072_at	1	84628	0.0581065201212647	2.338991047	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233073_at	0	NA	0.0598107214044286	2.390810651	FALSE	FALSE	at	unmapped	FALSE	FALSE
233074_at	1	100421494	0.000872008251395519	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233075_at	1	100132101	0.312728150164234	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233076_at	1	282973	0.432031014206373	2.797321534	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233077_at	1	399876	0.0723209243399938	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233078_at	1	8539	0.85020379111394	4.640049062	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233079_at	0	NA	0.402481161266711	3.435888268	FALSE	FALSE	at	unmapped	FALSE	FALSE
233080_s_at	1	55660	0.390582575434864	9.115272632	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233081_at	0	NA	0.0562014994797819	2.314503073	FALSE	FALSE	at	unmapped	FALSE	FALSE
233082_at	1	57232	0.171314321266574	2.374822116	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233083_at	1	441024	0.207950700621124	2.388144502	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233084_s_at	1	93426	0.0666852738808502	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233085_s_at	1	64859	1.68888274344715	6.521256221	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233086_at	1	200232	0.13788822529098	2.313051455	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233087_at	1	64839	0.189652540423303	2.605009344	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233088_at	0	NA	0.00799156819874149	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233089_at	1	55278	0.428014102622129	3.005321469	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233090_at	0	NA	1.41753132611499	2.812280258	FALSE	FALSE	at	unmapped	FALSE	FALSE
233091_at	1	83858	0.170174130756103	2.393783467	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233092_s_at	0	NA	0.392111851955366	2.312811642	FALSE	FALSE	s_at	unmapped	FALSE	FALSE
233093_s_at	1	57448	0.286909144121417	9.23120066	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233094_at	0	NA	0.00760828552021395	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233095_at	0	NA	0.0111914558494975	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233096_at	1	84162	0.0646815146600794	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233097_x_at	0	NA	0.00678441667176641	2.312811642	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
233098_s_at	1	54566	0.284615509188078	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233099_at	0	NA	0.0982196991261697	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233100_at	1	80820	0.0480418814112582	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233101_at	1	66036	0.578468528294397	5.812075186	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233102_at	0	NA	0.00287602862476594	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233103_at	0	NA	0.0855529644296695	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233104_at	1	80336	0.0284001317463836	2.354404896	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233105_at	0	NA	0.904425618341959	4.478936205	FALSE	FALSE	at	unmapped	FALSE	FALSE
233106_at	1	145438	0.902997202917247	5.21325331	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233107_at	0	NA	0.0740237834776881	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233108_at	0	NA	0.0640137667772586	2.316827389	FALSE	FALSE	at	unmapped	FALSE	FALSE
233109_at	1	1303	0.585033356406198	3.641137669	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233110_s_at	1	83596	0.474169408884152	4.887062056	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
233111_at	1	100302522	0.460220407518393	2.719645152	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233112_at	0	NA	0.97220595493152	3.468459294	FALSE	FALSE	at	unmapped	FALSE	FALSE
233113_at	1	100507098	0.0700919075611352	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233114_at	0	NA	0.105901692717173	3.154528971	FALSE	FALSE	at	unmapped	FALSE	FALSE
233115_at	0	NA	0.0187263187783973	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233116_at	1	139735	0.382998795198307	3.672517785	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233117_at	1	4137	0.119442729976027	2.315436519	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233118_at	0	NA	0.0841653423947049	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233119_at	1	79899	0.00128613802250392	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233120_at	0	NA	0.0183974469722376	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233121_at	0	NA	0.090932668883916	3.060163947	FALSE	FALSE	at	unmapped	FALSE	FALSE
233122_at	1	200185	0.336572821684321	2.97991261	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233123_at	1	30061	1.15217083360708	5.467035002	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233124_s_at	1	55862	1.70571770290001	6.088922366	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233125_at	0	NA	0.0146690349377322	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233126_s_at	1	55301	0.0880373127843211	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
233127_at	0	NA	0.242838918067185	2.670664591	FALSE	FALSE	at	unmapped	FALSE	FALSE
233128_at	0	NA	0.0196178345016475	2.661348299	FALSE	FALSE	at	unmapped	FALSE	FALSE
233129_at	0	NA	0.0992812991383001	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233130_at	0	NA	0.763806822610715	3.627629228	FALSE	FALSE	at	unmapped	FALSE	FALSE
233131_at	1	159686	0.019339852833066	2.318425226	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233132_at	1	96610	0.269921232310329	5.748400691	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233133_at	0	NA	0.238160824000906	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233134_at	1	9501	0.0748343915794823	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233135_at	1	100506527	0.0248033954892643	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233136_at	1	140886	0.0369689260853611	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233137_at	0	NA	0.0515855252376345	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233138_at	1	753	0.0391894230206797	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233139_at	0	NA	0.394407136274742	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233140_s_at	1	63894	0.00751446110892394	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233141_s_at	1	54879	0.0755337572700971	2.529195856	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233142_at	1	104472717	0.0016459566636475	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233143_at	1	140873	0.00550384675689805	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233144_s_at	1	8437	0.0127088476578521	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233145_at	1	114784	0.119560282578706	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233146_at	1	85442	0.00494517766412996	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233147_at	0	NA	0.00989860218660669	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233148_at	1	127435	0.0109722941726704	2.31427071	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233149_at	1	729258	0.00890532355558515	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233150_at	1	168391	0.000712993013271732	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233151_s_at	2	100101120;246122	0.00775131151803445	2.312811642	FALSE	FALSE	s_at	one_to_many	FALSE	FALSE
233152_x_at	0	NA	1.63019609403988	6.619204257	FALSE	FALSE	x_at	unmapped	FALSE	FALSE
233153_at	1	101930081	0.0096861929702083	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233154_at	0	NA	0.160282963332362	2.332616279	FALSE	FALSE	at	unmapped	FALSE	FALSE
233155_at	1	151531	0.0361144420097082	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233156_at	1	79621	0.0114816786885595	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233157_x_at	1	93233	1.13268740480553	2.799525418	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233158_at	1	3888	0.00765537455088672	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233159_at	1	100874241	0.00679194295344003	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233160_at	1	140881	0.0073277755435812	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233161_at	0	NA	0.639258307897531	4.648567979	FALSE	FALSE	at	unmapped	FALSE	FALSE
233162_at	1	101926892	0.0219571662215496	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233163_at	1	731157	0.00261750503819543	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233164_x_at	1	84236	0.57006796245658	5.282623189	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233165_at	1	51517	0.0323602966135363	2.681095802	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233166_at	1	81623	0.0282949758948672	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233167_at	1	83642	0.84184182308007	5.963698511	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233168_s_at	1	83642	0.314727952405032	8.090533412	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233169_at	1	59348	0.0260341956306569	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233170_at	1	100885781	0.0343799613288846	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233171_at	1	116443	0.0178301419896145	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233172_at	0	NA	0.0140452043200927	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233173_x_at	1	9328	0.373882866672347	6.992453772	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233174_at	1	100287015	0.00166220901996619	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233175_at	1	10794	0.306261095014803	2.41922735	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233176_at	1	100507642	0.784394573168135	2.495930463	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233177_s_at	1	25953	1.34869716488474	3.007551264	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
233178_at	1	90655	0.035185331255029	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
233179_x_at	1	51548	0.0538737796201665	5.312059077	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233180_at	0	NA	0.783108404531641	2.75543775	FALSE	FALSE	at	unmapped	FALSE	FALSE
233181_at	0	NA	0.159698559846867	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
233182_x_at	1	4287	0.160366366662316	3.198727955	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
233183_at	1	83697	0.00232797305903302	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
233184_at	1	285220	0.00744354731371415	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
